item1,item2,correlation
taking,top,0.5773502691896257
life,top,0.3779644730092272
feeling,top,0.9999999999999998
sin,top,0.9999999999999998
arm,top,0.7745966692414833
half,top,0.3779644730092272
front,top,0.9999999999999998
saint,top,0.4999999999999999
family,top,0.9999999999999998
times,top,0.7745966692414833
appeared,top,0.7745966692414833
carriage,top,0.5773502691896257
aunt,top,0.7745966692414833
josephine,top,0.5773502691896257
smile,top,0.7745966692414833
idea,top,0.9999999999999998
simply,top,0.7745966692414833
form,top,0.7745966692414833
girls,top,0.5773502691896257
sense,top,0.7745966692414833
afternoon,top,0.5773502691896257
cranly,top,0.3779644730092272
flanders,top,0.5773502691896257
de,top,0.4999999999999999
combray,top,0.3779644730092272
mme,top,0.3779644730092272
sort,top,0.2581988897471611
françoise,top,0.3779644730092272
swann,top,0.3779644730092272
verdurin,top,0.3779644730092272
odette,top,0.3779644730092272
jacob,top,0.5773502691896257
kezia,top,0.3779644730092272
blue,thinking,0.3333333333333333
heart,thinking,0.6546536707079771
death,thinking,0.6546536707079771
found,thinking,0.3333333333333333
fellow,thinking,0.3333333333333333
dear,thinking,0.6546536707079771
day,thinking,0.6546536707079771
play,thinking,0.3333333333333333
book,thinking,0.6546536707079771
read,thinking,0.6546536707079771
fire,thinking,0.3333333333333333
desire,thinking,0.3333333333333333
run,thinking,0.3333333333333333
word,thinking,0.6546536707079771
words,thinking,0.6546536707079771
round,thinking,0.6546536707079771
rest,thinking,0.3333333333333333
sun,thinking,0.6546536707079771
sound,thinking,0.3333333333333333
beauty,thinking,0.3333333333333333
standing,thinking,0.3333333333333333
speak,thinking,0.6546536707079771
cold,thinking,0.3333333333333333
coming,thinking,0.3333333333333333
road,thinking,1
boy,thinking,0.74535599249993
father,thinking,0.74535599249993
told,thinking,1
looked,thinking,0.3333333333333333
rose,thinking,0.6546536707079771
warm,thinking,0.74535599249993
mother,thinking,0.5773502691896257
brought,thinking,0.3333333333333333
paper,thinking,0.3333333333333333
table,thinking,0.6546536707079771
stephen,thinking,0.21821789023599236
boys,thinking,0.5773502691896257
evening,thinking,0.6546536707079771
sight,thinking,0.74535599249993
called,thinking,0.74535599249993
answered,thinking,0.5773502691896257
dedalus,thinking,0.21821789023599236
nice,thinking,1
hall,thinking,0.74535599249993
cried,thinking,0.74535599249993
home,thinking,0.74535599249993
ran,thinking,0.74535599249993
sky,thinking,0.3333333333333333
hat,thinking,0.6546536707079771
windows,thinking,0.6546536707079771
water,thinking,0.3333333333333333
sitting,thinking,0.3333333333333333
waiting,thinking,1
woman,thinking,0.6546536707079771
dinner,thinking,1
walked,thinking,1
remember,thinking,0.6546536707079771
feel,thinking,0.6546536707079771
talking,thinking,0.3333333333333333
top,thinking,0.5773502691896257
passed,thinking,1
pink,thinking,0.3333333333333333
world,thinking,0.3333333333333333
sat,thinking,0.6546536707079771
people,thinking,0.6546536707079771
don’t,thinking,0.44721359549995793
corner,thinking,0.3333333333333333
moment,thinking,0.6546536707079771
wall,thinking,0.3333333333333333
god,thinking,1
person,thinking,0.5773502691896257
real,thinking,0.74535599249993
house,thinking,0.6546536707079771
memory,thinking,0.3333333333333333
morning,thinking,0.6546536707079771
country,thinking,0.3333333333333333
women,thinking,0.6546536707079771
stood,thinking,1
talk,thinking,0.3333333333333333
didn’t,thinking,0.44721359549995793
i’m,thinking,0.44721359549995793
spoke,thinking,0.74535599249993
call,thinking,0.5773502691896257
it’s,thinking,0.44721359549995793
fell,thinking,0.3333333333333333
letter,thinking,0.74535599249993
late,thinking,0.3333333333333333
chair,thinking,0.3333333333333333
smiling,thinking,0.5773502691896257
smiled,thinking,0.74535599249993
can’t,thinking,0.44721359549995793
sit,thinking,0.6546536707079771
pleasure,thinking,0.5773502691896257
street,thinking,0.6546536707079771
poor,thinking,0.6546536707079771
set,thinking,0.74535599249993
church,thinking,0.74535599249993
silence,thinking,0.3333333333333333
fine,thinking,0.74535599249993
mind,thinking,0.6546536707079771
happened,thinking,0.5773502691896257
children,thinking,1
couldn’t,thinking,0.3333333333333333
suddenly,thinking,0.3333333333333333
girl,thinking,1
taking,thinking,0.3333333333333333
life,thinking,0.6546536707079771
feeling,thinking,0.5773502691896257
sin,thinking,0.5773502691896257
arm,thinking,0.74535599249993
half,thinking,0.6546536707079771
front,thinking,0.5773502691896257
saint,thinking,0.5773502691896257
family,thinking,0.5773502691896257
carriage,thinking,1
josephine,thinking,0.3333333333333333
idea,thinking,0.5773502691896257
simply,thinking,0.74535599249993
girls,thinking,0.3333333333333333
sense,thinking,0.74535599249993
afternoon,thinking,0.3333333333333333
cranly,thinking,0.21821789023599236
flanders,thinking,0.3333333333333333
de,thinking,0.5773502691896257
combray,thinking,0.21821789023599236
mme,thinking,0.21821789023599236
françoise,thinking,0.21821789023599236
swann,thinking,0.21821789023599236
miss,thinking,0.3333333333333333
verdurin,thinking,0.21821789023599236
odette,thinking,0.21821789023599236
jacob,thinking,0.3333333333333333
i’ve,thinking,0.3333333333333333
kezia,thinking,0.21821789023599236
blue,passed,0.3333333333333333
heart,passed,0.6546536707079771
death,passed,0.6546536707079771
found,passed,0.3333333333333333
fellow,passed,0.3333333333333333
dear,passed,0.6546536707079771
day,passed,0.6546536707079771
play,passed,0.3333333333333333
book,passed,0.6546536707079771
read,passed,0.6546536707079771
fire,passed,0.3333333333333333
desire,passed,0.3333333333333333
run,passed,0.3333333333333333
word,passed,0.6546536707079771
words,passed,0.6546536707079771
round,passed,0.6546536707079771
rest,passed,0.3333333333333333
sun,passed,0.6546536707079771
sound,passed,0.3333333333333333
beauty,passed,0.3333333333333333
standing,passed,0.3333333333333333
speak,passed,0.6546536707079771
cold,passed,0.3333333333333333
coming,passed,0.3333333333333333
road,passed,1
boy,passed,0.74535599249993
father,passed,0.74535599249993
told,passed,1
looked,passed,0.3333333333333333
rose,passed,0.6546536707079771
warm,passed,0.74535599249993
mother,passed,0.5773502691896257
brought,passed,0.3333333333333333
paper,passed,0.3333333333333333
table,passed,0.6546536707079771
stephen,passed,0.21821789023599236
boys,passed,0.5773502691896257
evening,passed,0.6546536707079771
sight,passed,0.74535599249993
called,passed,0.74535599249993
answered,passed,0.5773502691896257
dedalus,passed,0.21821789023599236
nice,passed,1
hall,passed,0.74535599249993
cried,passed,0.74535599249993
home,passed,0.74535599249993
ran,passed,0.74535599249993
sky,passed,0.3333333333333333
hat,passed,0.6546536707079771
windows,passed,0.6546536707079771
water,passed,0.3333333333333333
sitting,passed,0.3333333333333333
waiting,passed,1
woman,passed,0.6546536707079771
dinner,passed,1
walked,passed,1
remember,passed,0.6546536707079771
feel,passed,0.6546536707079771
talking,passed,0.3333333333333333
top,passed,0.5773502691896257
thinking,passed,1
pink,passed,0.3333333333333333
world,passed,0.3333333333333333
sat,passed,0.6546536707079771
people,passed,0.6546536707079771
don’t,passed,0.44721359549995793
corner,passed,0.3333333333333333
moment,passed,0.6546536707079771
wall,passed,0.3333333333333333
god,passed,1
person,passed,0.5773502691896257
real,passed,0.74535599249993
house,passed,0.6546536707079771
memory,passed,0.3333333333333333
morning,passed,0.6546536707079771
country,passed,0.3333333333333333
women,passed,0.6546536707079771
stood,passed,1
talk,passed,0.3333333333333333
didn’t,passed,0.44721359549995793
i’m,passed,0.44721359549995793
spoke,passed,0.74535599249993
call,passed,0.5773502691896257
it’s,passed,0.44721359549995793
fell,passed,0.3333333333333333
letter,passed,0.74535599249993
late,passed,0.3333333333333333
chair,passed,0.3333333333333333
smiling,passed,0.5773502691896257
smiled,passed,0.74535599249993
can’t,passed,0.44721359549995793
sit,passed,0.6546536707079771
pleasure,passed,0.5773502691896257
street,passed,0.6546536707079771
poor,passed,0.6546536707079771
set,passed,0.74535599249993
church,passed,0.74535599249993
silence,passed,0.3333333333333333
fine,passed,0.74535599249993
mind,passed,0.6546536707079771
happened,passed,0.5773502691896257
children,passed,1
couldn’t,passed,0.3333333333333333
suddenly,passed,0.3333333333333333
girl,passed,1
taking,passed,0.3333333333333333
life,passed,0.6546536707079771
feeling,passed,0.5773502691896257
sin,passed,0.5773502691896257
arm,passed,0.74535599249993
half,passed,0.6546536707079771
front,passed,0.5773502691896257
saint,passed,0.5773502691896257
family,passed,0.5773502691896257
carriage,passed,1
josephine,passed,0.3333333333333333
idea,passed,0.5773502691896257
simply,passed,0.74535599249993
girls,passed,0.3333333333333333
sense,passed,0.74535599249993
afternoon,passed,0.3333333333333333
cranly,passed,0.21821789023599236
flanders,passed,0.3333333333333333
de,passed,0.5773502691896257
combray,passed,0.21821789023599236
mme,passed,0.21821789023599236
françoise,passed,0.21821789023599236
swann,passed,0.21821789023599236
miss,passed,0.3333333333333333
verdurin,passed,0.21821789023599236
odette,passed,0.21821789023599236
jacob,passed,0.3333333333333333
i’ve,passed,0.3333333333333333
kezia,passed,0.21821789023599236
love,matter,0.4879500364742666
light,matter,0.4879500364742666
days,matter,0.4879500364742666
beautiful,matter,0.4666666666666667
soul,matter,0.4879500364742666
dark,matter,0.4879500364742666
lay,matter,0.4879500364742666
hair,matter,0.4879500364742666
sleep,matter,0.74535599249993
pale,matter,0.4666666666666667
flowers,matter,0.4879500364742666
yellow,matter,0.4879500364742666
wind,matter,0.4879500364742666
soft,matter,0.74535599249993
slowly,matter,0.4879500364742666
true,matter,0.4666666666666667
beneath,matter,0.74535599249993
garden,matter,0.4879500364742666
lips,matter,0.4666666666666667
bed,matter,0.4879500364742666
grey,matter,0.4879500364742666
friends,matter,0.4879500364742666
arms,matter,0.4879500364742666
ah,matter,0.74535599249993
strange,matter,0.4879500364742666
phrase,matter,0.74535599249993
close,matter,0.4666666666666667
coming,matter,0.74535599249993
boy,matter,0.4666666666666667
father,matter,0.4666666666666667
looked,matter,0.74535599249993
rose,matter,0.4879500364742666
warm,matter,0.4666666666666667
mother,matter,0.7745966692414833
brought,matter,0.74535599249993
paper,matter,0.74535599249993
table,matter,0.4879500364742666
stephen,matter,0.2927700218845599
boys,matter,0.7745966692414833
evening,matter,0.4879500364742666
sight,matter,0.4666666666666667
body,matter,1
called,matter,0.4666666666666667
answered,matter,0.7745966692414833
dedalus,matter,0.2927700218845599
hall,matter,0.4666666666666667
cried,matter,0.4666666666666667
home,matter,0.4666666666666667
caught,matter,1
ran,matter,0.4666666666666667
sky,matter,0.74535599249993
hat,matter,0.4879500364742666
windows,matter,0.4879500364742666
water,matter,0.74535599249993
sitting,matter,0.74535599249993
tea,matter,1
woman,matter,0.4879500364742666
remember,matter,0.4879500364742666
feel,matter,0.4879500364742666
talking,matter,0.74535599249993
top,matter,0.7745966692414833
pink,matter,0.74535599249993
world,matter,0.74535599249993
sat,matter,0.4879500364742666
people,matter,0.4879500364742666
corner,matter,0.74535599249993
moment,matter,0.4879500364742666
wall,matter,0.74535599249993
person,matter,0.7745966692414833
real,matter,0.4666666666666667
house,matter,0.4879500364742666
memory,matter,0.74535599249993
child,matter,1
morning,matter,0.4879500364742666
country,matter,0.74535599249993
women,matter,0.4879500364742666
talk,matter,0.74535599249993
understand,matter,1
spoke,matter,0.4666666666666667
call,matter,0.7745966692414833
fell,matter,0.74535599249993
letter,matter,0.4666666666666667
that’s,matter,0.2581988897471611
late,matter,0.74535599249993
chair,matter,0.74535599249993
smiling,matter,0.7745966692414833
smiled,matter,0.4666666666666667
sit,matter,0.4879500364742666
pleasure,matter,0.7745966692414833
street,matter,0.4879500364742666
poor,matter,0.4879500364742666
set,matter,0.4666666666666667
church,matter,0.4666666666666667
silence,matter,0.74535599249993
fine,matter,0.4666666666666667
mind,matter,0.4879500364742666
happened,matter,0.7745966692414833
couldn’t,matter,0.44721359549995793
suddenly,matter,0.74535599249993
taking,matter,0.74535599249993
life,matter,0.4879500364742666
feeling,matter,0.7745966692414833
sin,matter,0.7745966692414833
arm,matter,0.4666666666666667
half,matter,0.4879500364742666
front,matter,0.7745966692414833
saint,matter,0.2581988897471611
family,matter,0.7745966692414833
times,matter,1
appeared,matter,1
aunt,matter,1
josephine,matter,0.44721359549995793
smile,matter,1
idea,matter,0.7745966692414833
simply,matter,0.4666666666666667
form,matter,1
girls,matter,0.74535599249993
sense,matter,0.4666666666666667
afternoon,matter,0.74535599249993
cranly,matter,0.2927700218845599
flanders,matter,0.44721359549995793
de,matter,0.2581988897471611
combray,matter,0.2927700218845599
mme,matter,0.2927700218845599
sort,matter,0.4666666666666667
françoise,matter,0.2927700218845599
swann,matter,0.2927700218845599
verdurin,matter,0.2927700218845599
odette,matter,0.2927700218845599
jacob,matter,0.44721359549995793
kezia,matter,0.2927700218845599
blue,pink,0.3333333333333333
love,pink,0.6546536707079771
dark,pink,0.6546536707079771
lay,pink,0.6546536707079771
fellow,pink,0.3333333333333333
sleep,pink,0.3333333333333333
flowers,pink,0.6546536707079771
yellow,pink,0.6546536707079771
soft,pink,0.3333333333333333
slowly,pink,0.6546536707079771
beneath,pink,0.3333333333333333
grey,pink,0.6546536707079771
ah,pink,0.3333333333333333
phrase,pink,0.3333333333333333
standing,pink,0.3333333333333333
coming,pink,0.3333333333333333
road,pink,0.3333333333333333
boy,pink,0.74535599249993
father,pink,0.74535599249993
told,pink,0.3333333333333333
looked,pink,1
rose,pink,0.6546536707079771
mother,pink,0.5773502691896257
brought,pink,1
paper,pink,1
table,pink,0.6546536707079771
stephen,pink,0.21821789023599236
boys,pink,0.5773502691896257
evening,pink,0.6546536707079771
body,pink,0.74535599249993
answered,pink,0.5773502691896257
dedalus,pink,0.21821789023599236
nice,pink,0.3333333333333333
hall,pink,0.74535599249993
caught,pink,0.74535599249993
ran,pink,0.74535599249993
sky,pink,1
hat,pink,0.6546536707079771
windows,pink,0.6546536707079771
water,pink,0.3333333333333333
sitting,pink,1
waiting,pink,0.3333333333333333
tea,pink,0.74535599249993
woman,pink,0.6546536707079771
dinner,pink,0.3333333333333333
walked,pink,0.3333333333333333
remember,pink,0.6546536707079771
feel,pink,0.6546536707079771
talking,pink,1
top,pink,0.5773502691896257
thinking,pink,0.3333333333333333
passed,pink,0.3333333333333333
matter,pink,0.74535599249993
world,pink,0.3333333333333333
sat,pink,0.6546536707079771
people,pink,0.6546536707079771
corner,pink,1
moment,pink,0.6546536707079771
wall,pink,0.3333333333333333
god,pink,0.3333333333333333
person,pink,0.5773502691896257
real,pink,0.74535599249993
house,pink,0.6546536707079771
memory,pink,0.3333333333333333
child,pink,0.74535599249993
morning,pink,0.6546536707079771
country,pink,1
women,pink,0.6546536707079771
stood,pink,0.3333333333333333
talk,pink,0.3333333333333333
understand,pink,0.74535599249993
call,pink,0.5773502691896257
fell,pink,0.3333333333333333
late,pink,0.3333333333333333
